open_time,open,close,high,low,close,vol,close_time,quote_volume,trade_count,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1746651600000,96766.80000000,96766.80000000,96718.32000000,96728.29000000,5.39122000,1746651659999,521524.66000280,2050,1.55588000,150495.33168280,0
1746651660000,96728.30000000,96728.30000000,96716.81000000,96720.00000000,3.68302000,1746651719999,356218.94142000,1006,1.38840000,134282.85810520,0
1746651720000,96720.00000000,96720.00000000,96666.56000000,96666.57000000,7.31864000,1746651779999,707597.72970550,2501,1.42659000,137915.09225460,0
1746651780000,96666.56000000,96681.26000000,96651.96000000,96681.25000000,5.34834000,1746651839999,516982.34981430,1478,2.46986000,238736.45594290,0
1746651840000,96681.26000000,96726.97000000,96681.25000000,96726.97000000,3.32267000,1746651899999,321328.49544830,1578,2.76785000,267664.75237820,0
1746651900000,96726.96000000,96726.97000000,96696.53000000,96696.53000000,2.68399000,1746651959999,259566.69186630,1076,0.49566000,47928.79346400,0
1746651960000,96696.54000000,96696.54000000,96696.53000000,96696.53000000,1.16687000,1746652019999,112832.28684390,227,0.68828000,66554.29455120,0
1746652020000,96696.53000000,96730.16000000,96677.61000000,96730.15000000,8.43028000,1746652079999,815208.13209420,2186,5.88591000,569171.85536260,0
1746652080000,96730.15000000,96771.54000000,96730.15000000,96771.53000000,6.87854000,1746652139999,665506.91987530,1783,4.93269000,477234.65018440,0
1746652140000,96771.53000000,96771.54000000,96751.47000000,96769.83000000,6.51976000,1746652199999,630866.05889080,1421,3.70898000,358889.81573120,0
1746652200000,96769.84000000,96781.22000000,96763.31000000,96763.31000000,4.32993000,1746652259999,419020.16873260,1032,1.49387000,144563.18535720,0
1746652260000,96763.32000000,96763.32000000,96747.10000000,96759.06000000,3.78736000,1746652319999,366456.06910430,994,1.06939000,103463.60077930,0
1746652320000,96759.07000000,96775.97000000,96759.06000000,96775.96000000,4.40901000,1746652379999,426675.71884660,830,3.80865000,368576.84206450,0
1746652380000,96775.96000000,96840.19000000,96761.90000000,96831.51000000,16.86463000,1746652439999,1632654.05670760,6418,9.40658000,910596.03885850,0
1746652440000,96831.50000000,96831.51000000,96815.85000000,96815.86000000,2.64096000,1746652499999,255711.13209760,785,0.74191000,71835.48749670,0
1746652500000,96815.86000000,96824.00000000,96794.05000000,96801.58000000,3.85443000,1746652559999,373137.37126490,1384,1.54860000,149923.41792930,0
1746652560000,96801.59000000,96805.57000000,96775.21000000,96775.21000000,4.72103000,1746652619999,456979.85621490,1260,1.07710000,104265.17048790,0
1746652620000,96775.21000000,96801.59000000,96775.21000000,96801.59000000,3.48588000,1746652679999,337399.65485590,593,2.19679000,212616.89598260,0
1746652680000,96801.58000000,96843.33000000,96801.58000000,96843.33000000,4.64184000,1746652739999,449419.97156680,1795,3.88858000,376483.23735230,0
1746652740000,96843.32000000,96865.08000000,96843.32000000,96860.25000000,6.79100000,1746652799999,657749.07038450,1599,3.75399000,363580.93032690,0
1746652800000,96860.24000000,96884.36000000,96859.99000000,96882.81000000,5.63818000,1746652859999,546158.60046700,892,3.18341000,308373.35969810,0
1746652860000,96882.81000000,96887.65000000,96859.99000000,96859.99000000,5.04639000,1746652919999,488890.37797580,1136,1.08088000,104717.62975590,0
1746652920000,96860.00000000,96879.45000000,96859.99000000,96879.44000000,1.61654000,1746652979999,156589.92740260,592,1.16898000,113236.31483800,0
1746652980000,96879.44000000,96887.10000000,96879.44000000,96887.10000000,1.78662000,1746653039999,173098.93681210,364,0.54216000,52527.73035820,0
1746653040000,96887.09000000,96890.19000000,96887.09000000,96890.19000000,2.02499000,1746653099999,196196.89745510,581,1.30000000,125954.62840490,0
1746653100000,96890.19000000,96907.62000000,96890.19000000,96907.62000000,6.21650000,1746653159999,602398.33333570,952,3.20382000,310446.86983320,0
1746653160000,96907.61000000,96907.62000000,96892.00000000,96892.00000000,5.66883000,1746653219999,549321.22780530,556,0.40699000,39438.88016150,0
1746653220000,96892.00000000,96980.00000000,96892.00000000,96980.00000000,12.13169000,1746653279999,1175922.70040980,3156,9.83666000,953454.84420640,0
1746653280000,96980.00000000,97134.68000000,96979.99000000,97100.00000000,69.06962000,1746653339999,6703684.91194180,8127,49.93260000,4846063.20211350,0
1746653340000,97100.00000000,97141.53000000,97100.00000000,97141.52000000,11.30254000,1746653399999,1097749.71717120,1543,5.37004000,521509.18214430,0
1746653400000,97141.52000000,97241.87000000,97141.52000000,97241.86000000,28.51324000,1746653459999,2771567.89751990,4253,24.47919000,2379415.01135280,0
1746653460000,97241.86000000,97241.86000000,97060.00000000,97060.01000000,26.46134000,1746653519999,2570873.10883740,4947,5.33099000,517636.78379580,0
1746653520000,97060.00000000,97060.00000000,96975.75000000,97006.28000000,8.33965000,1746653579999,808964.46619220,3067,1.85453000,179864.18284040,0
1746653580000,97006.29000000,97070.27000000,97006.29000000,97070.26000000,5.84440000,1746653639999,567179.40211190,2128,2.59457000,251784.08712640,0
1746653640000,97070.26000000,97136.77000000,97070.26000000,97127.88000000,16.08540000,1746653699999,1562145.85789100,1856,11.56472000,1123045.34703550,0
1746653700000,97127.87000000,97127.88000000,97084.50000000,97084.51000000,10.48764000,1746653759999,1018422.02525240,2258,4.49362000,436333.51481540,0
1746653760000,97084.50000000,97145.46000000,97084.50000000,97131.42000000,7.69421000,1746653819999,747172.68642490,2042,6.74396000,654877.82561600,0
1746653820000,97131.43000000,97131.43000000,97041.54000000,97041.54000000,5.54934000,1746653879999,538740.86253000,3044,0.16895000,16402.46002360,0
1746653880000,97041.54000000,97041.54000000,97008.90000000,97008.91000000,2.61963000,1746653939999,254165.71644140,1631,0.21467000,20825.64029630,0
1746653940000,97008.90000000,97008.91000000,96992.06000000,96992.06000000,3.13192000,1746653999999,303786.74721230,530,0.23463000,22757.65847880,0
1746654000000,96992.07000000,97142.86000000,96992.06000000,97142.85000000,12.29430000,1746654059999,1193180.76412810,2893,10.95295000,1062918.84036730,0
1746654060000,97142.85000000,97142.86000000,97125.59000000,97125.60000000,4.81384000,1746654119999,467599.95959600,974,0.89922000,87350.03038380,0
1746654120000,97125.59000000,97125.60000000,97120.46000000,97120.46000000,1.20539000,1746654179999,117071.47779330,415,0.16599000,16121.56828680,0
1746654180000,97120.46000000,97141.88000000,97120.45000000,97141.87000000,4.24890000,1746654239999,412674.87771850,951,3.28386000,318948.65907890,0
1746654240000,97141.87000000,97240.00000000,97141.87000000,97240.00000000,7.94834000,1746654299999,772561.56007410,1723,5.53624000,538058.45240460,0
1746654300000,97239.99000000,97285.67000000,97239.99000000,97253.30000000,13.69177000,1746654359999,1331804.28840150,3040,5.43732000,528841.34021060,0
1746654360000,97253.31000000,97322.00000000,97253.30000000,97316.26000000,26.38459000,1746654419999,2567219.56606020,4439,18.90440000,1839343.90381190,0
1746654420000,97316.25000000,97316.26000000,97306.27000000,97306.28000000,8.04328000,1746654479999,782684.36506150,459,0.38281000,37249.85656760,0
1746654480000,97306.27000000,97306.28000000,97306.27000000,97306.27000000,2.80733000,1746654539999,273170.81474650,355,0.37874000,36853.78048720,0
1746654540000,97306.27000000,97306.29000000,97306.27000000,97306.28000000,2.46516000,1746654599999,239875.55324830,355,0.95578000,93003.40034290,0
1746654600000,97306.28000000,97306.29000000,97266.29000000,97266.29000000,4.43065000,1746654659999,431074.33659770,1892,0.29339000,28546.83289220,0
1746654660000,97266.28000000,97266.28000000,97101.15000000,97101.15000000,22.99256000,1746654719999,2234100.63489900,5773,4.61474000,448371.58374170,0
1746654720000,97101.16000000,97135.73000000,97100.79000000,97100.80000000,4.40687000,1746654779999,427980.52093250,1829,1.81374000,176135.66692810,0
1746654780000,97100.79000000,97102.63000000,97021.30000000,97023.81000000,9.06239000,1746654839999,879587.39449560,4311,3.40554000,330535.04608830,0
1746654840000,97023.81000000,97111.12000000,97021.74000000,97099.32000000,9.45042000,1746654899999,917439.54534120,3152,4.86457000,472223.59285950,0
1746654900000,97099.32000000,97142.86000000,97099.31000000,97130.08000000,5.11448000,1746654959999,496724.57973920,1686,2.82258000,274117.49288250,0
1746654960000,97130.07000000,97130.08000000,97095.23000000,97095.24000000,2.47114000,1746655019999,239976.69698850,1252,0.27100000,26317.38883870,0
1746655020000,97095.23000000,97095.24000000,97095.23000000,97095.24000000,1.39774000,1746655079999,135713.89753120,330,1.07510000,104387.09252400,0
1746655080000,97095.24000000,97163.09000000,97095.23000000,97163.08000000,4.59117000,1746655139999,445935.38924170,2187,3.56788000,346527.95815560,0
1746655140000,97163.09000000,97163.09000000,97120.62000000,97120.63000000,5.80551000,1746655199999,563946.86279440,1640,1.08383000,105274.13858770,0
1746685200000,98843.88000000,98878.49000000,98843.87000000,98878.48000000,4.67154000,1746685259999,461819.47481180,931,4.12945000,408223.30392330,0
1746685260000,98878.48000000,98884.58000000,98825.39000000,98825.39000000,8.88339000,1746685319999,878284.52676550,1850,4.59569000,454394.60376670,0
1746685320000,98825.40000000,98892.91000000,98825.40000000,98866.79000000,16.36925000,1746685379999,1618374.14529010,2169,9.95948000,984620.97590660,0
1746685380000,98866.79000000,98866.79000000,98827.24000000,98827.24000000,2.87156000,1746685439999,283824.04842960,962,0.94505000,93405.85695130,0
1746685440000,98827.24000000,98854.53000000,98827.24000000,98852.18000000,4.96608000,1746685499999,490870.57132320,871,2.92093000,288712.89159380,0
1746685500000,98852.19000000,98852.19000000,98836.09000000,98836.09000000,4.02109000,1746685559999,397449.78127130,833,0.97050000,95924.41682340,0
1746685560000,98836.10000000,98858.43000000,98827.24000000,98858.42000000,5.12369000,1746685619999,506441.76159380,1089,3.20721000,317016.54373320,0
1746685620000,98858.42000000,98858.43000000,98848.00000000,98848.00000000,2.07601000,1746685679999,205215.87396450,422,0.79325000,78411.55655170,0
1746685680000,98848.00000000,98848.01000000,98835.73000000,98835.74000000,6.50479000,1746685739999,642972.89742360,458,0.98012000,96875.35844910,0
1746685740000,98835.74000000,98835.74000000,98835.26000000,98835.27000000,3.22408000,1746685799999,318653.89502160,301,0.30588000,30231.75773940,0
1746685800000,98835.27000000,98835.74000000,98835.26000000,98835.74000000,3.19446000,1746685859999,315725.75734220,254,2.55217000,252244.68006680,0
1746685860000,98835.74000000,98835.74000000,98810.33000000,98810.33000000,7.79395000,1746685919999,770238.00860800,821,0.87991000,86954.57399340,0
1746685920000,98810.34000000,98810.34000000,98810.33000000,98810.33000000,1.98150000,1746685979999,195792.66999680,163,0.11018000,10886.92326120,0
1746685980000,98810.34000000,98835.74000000,98801.58000000,98801.58000000,9.03794000,1746686039999,893126.75067760,1450,4.13334000,408444.31869690,0
1746686040000,98801.58000000,98830.77000000,98801.58000000,98830.76000000,4.34565000,1746686099999,429387.54471140,796,2.87193000,283770.09380590,0
1746686100000,98830.76000000,98830.77000000,98818.00000000,98824.00000000,8.29635000,1746686159999,819912.28955820,648,5.55013000,548519.37137690,0
1746686160000,98824.00000000,98845.18000000,98813.06000000,98845.17000000,14.09500000,1746686219999,1393120.12847550,1155,11.95550000,1181672.61259320,0
1746686220000,98845.17000000,98845.18000000,98845.17000000,98845.18000000,0.85959000,1746686279999,84966.32253790,138,0.28576000,28245.99863680,0
1746686280000,98845.17000000,98880.00000000,98845.17000000,98879.99000000,5.70252000,1746686339999,563778.17760230,1044,4.66919000,461622.37911050,0
1746686340000,98880.00000000,98900.00000000,98868.56000000,98868.56000000,10.86620000,1746686399999,1074557.40388460,1204,3.52291000,348367.30896200,0
1746686400000,98868.56000000,98877.34000000,98868.56000000,98877.33000000,8.98413000,1746686459999,888316.85528720,471,8.07317000,798244.45054090,0
1746686460000,98877.34000000,98877.34000000,98850.14000000,98869.09000000,8.15006000,1746686519999,805731.75474220,1397,3.03593000,300122.75415970,0
1746686520000,98869.09000000,98900.00000000,98869.09000000,98886.35000000,5.13934000,1746686579999,508221.58766800,1409,2.57349000,254478.01221140,0
1746686580000,98886.35000000,98901.00000000,98886.35000000,98901.00000000,6.69170000,1746686639999,661793.00853870,1209,4.04698000,400233.47525070,0
1746686640000,98901.00000000,98911.80000000,98880.00000000,98911.80000000,12.57359000,1746686699999,1243467.37194700,1805,4.18879000,414276.75403080,0
1746686700000,98911.80000000,98940.01000000,98911.79000000,98929.98000000,11.95076000,1746686759999,1182245.66885860,2195,7.71521000,763219.50130270,0
1746686760000,98929.98000000,98966.99000000,98924.14000000,98924.14000000,18.07293000,1746686819999,1788399.65715320,1746,13.96272000,1381720.66495820,0
1746686820000,98924.14000000,98924.15000000,98885.06000000,98885.06000000,3.42970000,1746686879999,339208.38089860,1349,0.27754000,27449.14161000,0
1746686880000,98885.06000000,98885.07000000,98866.70000000,98866.71000000,7.17112000,1746686939999,709028.22299080,858,3.90725000,386302.59211210,0
1746686940000,98866.71000000,98905.07000000,98866.70000000,98905.06000000,3.84193000,1746686999999,379898.65701090,1375,3.63926000,359856.76943260,0
1746687000000,98905.06000000,98970.00000000,98905.06000000,98969.99000000,7.85778000,1746687059999,777368.61618630,1692,5.92066000,585695.98351540,0
1746687060000,98969.99000000,98970.00000000,98946.97000000,98946.98000000,5.37046000,1746687119999,531441.16958900,682,1.81034000,179137.25817930,0
1746687120000,98946.98000000,98946.98000000,98938.33000000,98945.66000000,3.48407000,1746687179999,344716.65467670,611,0.81817000,80949.69773310,0
1746687180000,98945.65000000,98980.00000000,98945.65000000,98980.00000000,9.55011000,1746687239999,944997.01072460,1338,4.14112000,409798.47911380,0
1746687240000,98980.00000000,98980.00000000,98979.99000000,98979.99000000,1.76042000,1746687299999,174246.36829650,166,1.43007000,141548.32860000,0
1746687300000,98980.00000000,98980.00000000,98979.99000000,98980.00000000,1.93566000,1746687359999,191591.61766740,214,1.02240000,101197.15200000,0
1746687360000,98979.99000000,98997.02000000,98979.99000000,98997.01000000,3.87816000,1746687419999,383878.06038630,651,3.46273000,342754.68501720,0
1746687420000,98997.01000000,98997.01000000,98987.49000000,98987.49000000,2.37412000,1746687479999,235014.65033410,411,1.14935000,113771.28312500,0
1746687480000,98987.50000000,99015.29000000,98987.49000000,99015.29000000,18.84158000,1746687539999,1865316.94164900,1546,18.09575000,1791477.39038460,0
1746687540000,99015.29000000,99040.00000000,99015.28000000,99039.99000000,14.88356000,1746687599999,1473905.67726780,1473,10.48555000,1038366.09856110,0
1746687600000,99040.00000000,99043.65000000,99036.59000000,99043.65000000,14.63673000,1746687659999,1449633.26337400,689,10.02390000,992773.85968470,0
1746687660000,99043.64000000,99100.00000000,99043.64000000,99087.31000000,15.54374000,1746687719999,1539933.77064930,1887,10.44345000,1034581.25376330,0
1746687720000,99087.30000000,99112.00000000,99080.00000000,99080.01000000,14.08462000,1746687779999,1395710.00132630,1810,8.36194000,828637.26365790,0
1746687780000,99080.01000000,99098.00000000,99048.00000000,99048.00000000,10.15649000,1746687839999,1006291.60461780,2123,4.08615000,404872.47000880,0
1746687840000,99048.01000000,99061.00000000,99048.00000000,99050.00000000,7.29548000,1746687899999,722631.81059410,676,3.93215000,389483.14243870,0
1746687900000,99050.00000000,99066.00000000,99048.00000000,99048.00000000,5.55674000,1746687959999,550439.07205130,893,2.71803000,269243.07637910,0
1746687960000,99048.00000000,99100.00000000,99048.00000000,99099.99000000,3.82526000,1746688019999,379006.37930460,863,3.08134000,305304.46978810,0
1746688020000,99099.99000000,99134.96000000,99099.99000000,99134.96000000,7.19194000,1746688079999,712802.48983160,832,6.14643000,609176.04323240,0
1746688080000,99134.95000000,99150.00000000,99134.95000000,99149.99000000,4.93000000,1746688139999,488780.83363240,586,3.52046000,349033.17490100,0
1746688140000,99149.99000000,99183.15000000,99149.99000000,99169.85000000,15.21130000,1746688199999,1508373.23653560,1783,11.29495000,1120000.19049480,0
1746688200000,99169.84000000,99169.85000000,99151.72000000,99151.73000000,13.45155000,1746688259999,1333839.78664210,832,6.89525000,683681.46878590,0
1746688260000,99151.72000000,99165.51000000,99151.72000000,99151.74000000,7.68528000,1746688319999,762077.25449850,915,3.46185000,343276.30627280,0
1746688320000,99151.73000000,99151.74000000,99151.73000000,99151.73000000,5.06887000,1746688379999,502587.27297660,285,4.33315000,429639.36218100,0
1746688380000,99151.73000000,99151.74000000,99118.57000000,99118.57000000,8.61591000,1746688439999,854225.92640920,986,1.30388000,129270.46190500,0
1746688440000,99118.57000000,99133.45000000,99118.57000000,99133.44000000,5.11680000,1746688499999,507201.98158410,751,3.01649000,299006.44363110,0
1746688500000,99133.45000000,99149.05000000,99129.51000000,99149.05000000,3.29630000,1746688559999,326778.94448300,1004,1.53798000,152467.46943500,0
1746688560000,99149.05000000,99149.06000000,99114.34000000,99139.99000000,8.64138000,1746688619999,856670.03294290,1330,2.21729000,219805.46442790,0
1746688620000,99140.00000000,99140.00000000,99139.99000000,99139.99000000,2.40051000,1746688679999,237986.54804690,263,1.06520000,105603.92800000,0
1746688680000,99140.00000000,99140.00000000,99118.49000000,99126.88000000,4.55332000,1746688739999,451347.41557410,923,1.57948000,156561.34853410,0
1746688740000,99126.88000000,99172.00000000,99126.87000000,99171.99000000,7.59548000,1746688799999,753082.77829570,1214,3.96205000,392832.08929510,0
1746688800000,99172.00000000,99179.50000000,99171.99000000,99179.50000000,7.06563000,1746688859999,700733.95751000,521,2.84557000,282207.15364340,0
1746688860000,99179.50000000,99200.00000000,99179.49000000,99199.99000000,4.17236000,1746688919999,413850.99894130,761,3.49576000,346739.82372000,0
1746688920000,99199.99000000,99200.00000000,99182.10000000,99196.94000000,3.91255000,1746688979999,388103.42648150,921,1.84261000,182769.70059540,0
1746688980000,99196.95000000,99292.00000000,99196.95000000,99292.00000000,38.26918000,1746689039999,3798325.77193820,2660,31.12693000,3089335.45116090,0
1746689040000,99291.99000000,99319.22000000,99274.00000000,99274.01000000,21.46780000,1746689099999,2131721.93952810,2850,14.61700000,1451425.32614110,0
1746689100000,99274.01000000,99274.01000000,99251.39000000,99251.39000000,5.81451000,1746689159999,577160.83299520,903,2.55991000,254107.32814360,0
1746689160000,99251.39000000,99251.40000000,99223.68000000,99232.91000000,13.80476000,1746689219999,1369942.63313180,2351,5.96055000,591481.65573510,0
1746689220000,99232.90000000,99237.60000000,99219.39000000,99237.59000000,12.56238000,1746689279999,1246475.47898930,1295,9.82388000,974745.05894270,0
1746689280000,99237.60000000,99260.00000000,99237.59000000,99259.99000000,5.77427000,1746689339999,573089.78645690,1041,2.83233000,281096.87668840,0
1746689340000,99259.99000000,99319.47000000,99259.99000000,99319.47000000,7.26813000,1746689399999,721594.92051360,1173,3.94520000,391676.44320330,0
1746689400000,99319.46000000,99319.47000000,99240.01000000,99240.01000000,17.85765000,1746689459999,1772689.61805960,2209,4.81195000,477679.28204480,0
1746689460000,99240.01000000,99245.00000000,99240.01000000,99240.26000000,6.62739000,1746689519999,657724.09458060,557,1.17442000,116550.58720970,0
1746689520000,99240.27000000,99242.52000000,99214.59000000,99214.59000000,9.80615000,1746689579999,973040.44355160,2048,3.22911000,320406.38380420,0
1746689580000,99214.59000000,99372.96000000,99206.34000000,99354.39000000,60.10044000,1746689639999,5969270.10118890,5175,38.77251000,3851241.47120530,0
1746689640000,99354.39000000,99354.40000000,99306.01000000,99332.02000000,32.56084000,1746689699999,3234138.70255190,3226,15.52979000,1542503.12175570,0
1746689700000,99332.02000000,99332.03000000,99269.84000000,99279.62000000,24.38983000,1746689759999,2421830.97137090,2736,11.40327000,1132256.09366190,0
1746689760000,99279.63000000,99279.63000000,99221.58000000,99228.50000000,15.20532000,1746689819999,1508976.33752670,1613,4.01353000,398301.09350570,0
1746689820000,99228.50000000,99228.51000000,99200.00000000,99220.00000000,14.42175000,1746689879999,1430822.61863850,1415,3.59836000,356974.41695660,0
1746689880000,99219.99000000,99237.52000000,99219.99000000,99229.17000000,8.57022000,1746689939999,850431.81651750,873,3.44989000,342325.15958640,0
1746689940000,99229.17000000,99239.14000000,99213.61000000,99239.13000000,16.99438000,1746689999999,1686167.43048800,884,9.11868000,904737.83901900,0
1746690000000,99239.13000000,99250.00000000,99239.13000000,99240.36000000,9.89703000,1746690059999,982226.44652730,1003,3.51519000,348853.42773460,0
1746690060000,99240.36000000,99250.00000000,99217.97000000,99250.00000000,9.22503000,1746690119999,915420.88833810,1295,2.91351000,289131.46819210,0
1746690120000,99249.99000000,99300.00000000,99249.99000000,99299.99000000,11.31688000,1746690179999,1123571.66778420,1076,5.72357000,568235.99843600,0
1746690180000,99299.99000000,99300.00000000,99245.43000000,99245.43000000,10.52780000,1746690239999,1045316.08012440,1330,1.25921000,125023.40650210,0
1746690240000,99245.43000000,99345.92000000,99245.43000000,99345.91000000,31.42883000,1746690299999,3121578.55231320,1487,24.07051000,2390690.30649430,0
1746690300000,99345.91000000,99345.92000000,99288.13000000,99288.13000000,10.65819000,1746690359999,1058682.34845630,1261,1.08539000,107791.98574990,0
1746690360000,99288.13000000,99297.99000000,99269.99000000,99270.00000000,10.90331000,1746690419999,1082555.35535880,954,2.21295000,219715.46907270,0
1746690420000,99269.99000000,99270.00000000,99262.29000000,99262.30000000,5.70567000,1746690479999,566396.49080650,725,0.45015000,44685.73728460,0
1746690480000,99262.29000000,99288.57000000,99262.29000000,99268.93000000,37.04506000,1746690539999,3677624.12124130,1318,32.41043000,3217511.06572940,0
1746690540000,99268.92000000,99268.93000000,99260.25000000,99268.92000000,8.13579000,1746690599999,807594.49824820,702,2.54581000,252705.03189950,0
1746690600000,99268.92000000,99291.05000000,99268.92000000,99291.05000000,4.21822000,1746690659999,418744.96965340,704,1.54264000,153140.81595410,0
1746690660000,99291.05000000,99300.00000000,99285.71000000,99285.71000000,9.66536000,1746690719999,959734.07532390,821,2.72581000,270660.77156920,0
1746690720000,99285.71000000,99285.72000000,99220.54000000,99220.54000000,10.11685000,1746690779999,1004178.55736520,1477,0.75217000,74641.59341270,0
1746690780000,99220.54000000,99220.55000000,99215.54000000,99215.54000000,10.57732000,1746690839999,1049479.20585720,649,4.69162000,465504.18592030,0
1746690840000,99215.54000000,99215.55000000,99206.86000000,99206.86000000,10.25610000,1746690899999,1017522.87732740,863,0.97106000,96340.14296990,0
1746690900000,99206.86000000,99239.14000000,99206.86000000,99235.15000000,9.83859000,1746690959999,976237.61743570,960,4.40516000,437072.99104060,0
1746690960000,99235.15000000,99235.15000000,99209.56000000,99209.56000000,7.21446000,1746691019999,715793.72380880,762,0.69956000,69410.90549210,0
1746691020000,99209.56000000,99239.14000000,99209.56000000,99239.13000000,14.18554000,1746691079999,1407587.93724830,807,5.89911000,585337.77931560,0
1746691080000,99239.13000000,99239.14000000,99239.13000000,99239.13000000,1.91720000,1746691139999,190261.26206730,285,0.20313000,20158.44650820,0
1746691140000,99239.13000000,99256.72000000,99239.13000000,99252.34000000,19.35311000,1746691199999,1920820.75322550,705,4.32965000,429685.71639570,0
1746691200000,99252.34000000,99276.80000000,99221.58000000,99221.59000000,27.03858000,1746691259999,2683410.06705210,2538,16.94003000,1681112.57573270,0
1746691260000,99221.58000000,99266.31000000,99209.04000000,99266.31000000,28.54272000,1746691319999,2832098.66580530,1606,6.97796000,692536.21347040,0
1746691320000,99266.31000000,99326.00000000,99266.30000000,99319.84000000,16.06985000,1746691379999,1595825.34284360,1381,6.98550000,693627.52883460,0
1746691380000,99319.83000000,99333.34000000,99319.83000000,99333.33000000,9.83197000,1746691439999,976571.20760480,801,4.02878000,400170.85724790,0
1746691440000,99333.33000000,99368.71000000,99322.24000000,99368.71000000,12.44217000,1746691499999,1235976.03635840,1361,8.51413000,845789.18023110,0
1746691500000,99369.57000000,99386.00000000,99368.05000000,99382.01000000,27.52613000,1746691559999,2735527.26072250,1565,18.13566000,1802304.80652770,0
1746691560000,99382.01000000,99396.83000000,99351.26000000,99396.82000000,11.93980000,1746691619999,1186563.73252660,1641,4.85473000,482488.79036090,0
1746691620000,99396.82000000,99600.00000000,99396.82000000,99600.00000000,221.88626000,1746691679999,22080538.97513630,11914,191.00620000,19006644.25557410,0
1746691680000,99599.99000000,99621.85000000,99491.63000000,99491.64000000,96.87372000,1746691739999,9644810.27194810,6550,41.26471000,4109650.29175710,0
1746691740000,99491.63000000,99502.98000000,99444.81000000,99468.67000000,29.71895000,1746691799999,2956173.25536790,3985,13.34910000,1327809.60437860,0
1746691800000,99468.67000000,99520.00000000,99468.67000000,99519.99000000,11.34131000,1746691859999,1128223.77819880,1701,8.94454000,889787.74846540,0
1746691860000,99519.99000000,99526.60000000,99462.96000000,99462.96000000,12.88009000,1746691919999,1281409.03716170,1668,4.36111000,433871.67781740,0
1746691920000,99462.97000000,99491.89000000,99462.96000000,99484.42000000,10.92527000,1746691979999,1086846.37662730,1567,3.81314000,379302.43365470,0
1746691980000,99484.42000000,99494.98000000,99468.81000000,99468.81000000,10.23620000,1746692039999,1018431.59524460,966,5.83673000,580720.32248740,0
1746692040000,99468.82000000,99510.02000000,99468.81000000,99482.36000000,21.86241000,1746692099999,2175292.61031730,2112,3.55348000,353516.19109190,0
1746692100000,99482.35000000,99523.81000000,99447.24000000,99523.81000000,59.27874000,1746692159999,5897512.28207840,2928,51.89310000,5162776.75140820,0
1746692160000,99523.81000000,99619.05000000,99523.81000000,99614.57000000,26.37959000,1746692219999,2626966.86617130,3550,19.47550000,1939397.07092840,0
1746692220000,99614.57000000,99614.58000000,99598.44000000,99609.14000000,34.79563000,1746692279999,3466004.53278650,1664,12.28247000,1223443.83714320,0
1746692280000,99609.14000000,99609.15000000,99569.22000000,99577.36000000,27.03272000,1746692339999,2692351.40857350,1597,1.80460000,179725.81481540,0
1746692340000,99577.35000000,99650.00000000,99569.17000000,99621.47000000,40.79530000,1746692399999,4064643.82398120,3051,38.04499000,3790660.73836820,0
1746692400000,99621.48000000,99669.00000000,99619.26000000,99664.01000000,39.22895000,1746692459999,3908648.27008140,3269,20.69489000,2062050.03825980,0
1746692460000,99664.00000000,99711.63000000,99639.36000000,99639.37000000,48.05443000,1746692519999,4790098.27561240,5562,23.61533000,2354114.78925580,0
1746692520000,99639.37000000,99639.37000000,99600.00000000,99600.00000000,24.42693000,1746692579999,2433416.91532170,2111,6.50968000,648588.72187650,0
1746692580000,99600.00000000,99600.01000000,99520.00000000,99530.55000000,20.24863000,1746692639999,2015703.85943630,2735,2.50224000,249064.63330240,0
1746692640000,99530.55000000,99540.51000000,99520.89000000,99540.50000000,9.21798000,1746692699999,917460.24849820,1123,2.66298000,265046.29315200,0
1746692700000,99540.51000000,99555.56000000,99520.00000000,99536.04000000,9.13357000,1746692759999,909159.00873400,1927,4.44600000,442556.45934390,0
1746692760000,99536.05000000,99536.05000000,99500.00000000,99501.29000000,8.75876000,1746692819999,871659.53967470,1118,0.85648000,85237.12063180,0
1746692820000,99501.29000000,99560.48000000,99501.29000000,99550.23000000,48.02125000,1746692879999,4780518.08393250,2099,41.33735000,4115127.20592830,0
1746692880000,99550.23000000,99550.24000000,99550.23000000,99550.23000000,6.28590000,1746692939999,625762.82869320,313,3.79362000,377655.78146880,0
1746692940000,99550.24000000,99550.24000000,99516.80000000,99534.61000000,5.54900000,1746692999999,552309.38839270,1360,0.86131000,85720.15005340,0
1746693000000,99534.61000000,99534.62000000,99436.50000000,99436.51000000,28.99932000,1746693059999,2884876.03965790,2511,3.24843000,323191.73431490,0
1746693060000,99436.51000000,99463.43000000,99436.50000000,99463.42000000,6.64585000,1746693119999,660900.95421310,780,2.72438000,270930.58110350,0
1746693120000,99463.42000000,99489.45000000,99463.42000000,99474.60000000,28.46672000,1746693179999,2831776.95033010,1084,18.76185000,1866284.05003300,0
1746693180000,99474.60000000,99504.58000000,99464.64000000,99504.58000000,6.14189000,1746693239999,611013.48516150,1157,3.86980000,384992.59935810,0
1746693240000,99504.57000000,99511.28000000,99504.57000000,99511.27000000,7.23420000,1746693299999,719863.76020510,423,1.82725000,181820.86766100,0
