time_id,Price,Quantity
26686,818.9,1360
26687,818.69,340
26688,818.48,-1857
26689,818.5,-629
26690,818.3,-578
26691,818.25,-59457
26692,817.8,-466
26693,817.77,-21831
26694,818.88,150
26695,818.95,-366
26696,818.96,-229
26697,819.01,-1147
26698,819.08,-597
26699,819.37,147
26700,819.44,420
26701,819.22,488
26702,819.75,4926
26703,819.76,4257
26704,819.77,4209
26705,819.08,-8918
26706,818.89,-100
26707,819.44,-1189
26708,819.4,127
26709,818.84,-1189
26710,818.27,-11729
26711,818.26,-2534
26712,818.54,-88
26713,819.03,790
26714,818.98,-682
26715,819.25,-2783
26716,819.24,-1295
26717,820.47,-1077
26718,820.6,250
26719,820.43,-717
26720,820.36,-1953
26721,820.6,-1189
26722,821.14,379
26723,820.51,-594
26724,820.46,-1572
26725,820.45,-1934
26726,820.87,405
26727,820.81,79
26728,821.47,571
26729,821.48,700
26730,821.52,11891
26731,821.53,200
26732,821.55,7116
26733,821.56,724
26734,821.57,3926
26735,821.58,2467
26736,819.94,446
26737,819.41,1909
26738,819.05,950
26739,818.99,1470
26740,818.7,-3187
26741,819.06,550
26742,818.36,-161
26743,818.61,-250
26744,818.62,2609
26745,818.64,71
26746,818.65,690
26747,818.41,-689
26748,818.83,136
26749,818.62,172
26750,818.71,856
26751,818.73,60
26752,818.81,3920
26753,818.69,-2286
26754,818.65,-962
26755,816.92,-15502
26756,817.79,-7183
26757,818.97,53
26758,818.71,-3452
26759,818.38,-33948
26760,817.71,-14366
26761,817.69,-320
26762,818.28,1470
26763,817.71,-275
26764,818.26,170
26765,817.93,-1190
26766,818.08,13919
26767,817.98,148
26768,818.31,700
26769,818.21,132
26770,818.12,63
26771,819.03,200
26772,818.43,-297
26773,818.58,200
26774,818.77,300
26775,818.29,-1189
26776,818.55,50
26777,818.42,200
26778,818.76,153
26779,818.59,-598
26780,818.57,-629
26781,818.69,4422
26782,818.57,-190
26783,818.56,-328
26784,818.11,-96
26785,818.65,347
26786,818.75,200
26787,818.67,-1189
26788,818.69,-4705
26789,818.58,-61
26790,818.43,1375
26791,818.56,200
26792,818.44,-2808
26793,818.53,-283
26794,818.8,250
26795,818.64,-191
26796,819.32,2901
26797,819.33,1597
26798,819.34,1094
26799,819.35,2065
26800,819.36,2100
26801,819.37,30297
26802,819.05,-530
26803,819.15,-130
26804,819.15,-454
26805,819.48,1120
26806,819.08,-1189
26807,819.06,-976
26808,818.27,-1189
26809,818.96,437
26810,818.46,429
26811,818.62,500
26812,818.71,-61
26813,818.7,-4000
26814,818.69,-4000
26815,818.67,-559
26816,818.66,-1236
26817,818.65,-744
26818,818.87,-73
26819,818.88,-90
26820,819.15,1949
26821,818.98,150
26822,818.98,423
26823,818.97,-2277
26824,818.41,-6961
26825,818.08,-5018
26826,818.06,-3562
26827,818.24,2559
26828,818.46,240
26829,817.62,-184
26830,817.93,192
26831,817.54,-1500
26832,816.86,-200
26833,817.11,-178
26834,816.95,-87
26835,817.23,745
26836,816.99,-2842
26837,817.37,820
26838,817.68,3122
26839,817.67,-313
26840,817.78,4849
26841,817.34,-137
26842,817.01,-365
26843,816.94,70
26844,817.07,2415
26845,816.73,-61
26846,816.96,-632
26847,816.73,-2335
26848,817.21,60
26849,817,-994
26850,817.51,-441
26851,817.86,714
26852,817.41,-689
26853,817.68,641
26854,818.26,13350
26855,817.89,-8919
26856,817.55,-500
26857,816.96,4560
26858,816.97,27571
26859,816.59,178
26860,816.39,-490
26861,816.79,293
26862,816.19,-394
26863,816.7,749
26864,816.59,-177
26865,816.55,250
26866,816.14,-147
26867,815.77,-323
26868,816,2307
26869,815.62,-599
26870,816.46,400
26871,817.51,129
26872,817.83,416
26873,817.6,-61
26874,817.64,-4669
26875,817.84,409
26876,817.47,-61
26877,817.19,500
26878,817.15,971
26879,816.83,1236
26880,816.8,-1189
26881,816.88,-116
26882,816.88,-647
26883,816.5,-390
26884,817.18,200
26885,816.77,68
26886,816.93,640
26887,817.01,3808
26888,817.32,100
26889,817.26,-6970
26890,817.28,-12483
26891,817.25,-1499
26892,817.31,-1189
26893,817.17,463
26894,816.05,-193
26895,816.23,223
26896,816.21,74
26897,815.69,-418
26898,816.12,3656
26899,816.63,119
26900,816.11,231
26901,816.11,-266
26902,816,805
26903,815.66,-400
26904,815.27,-1813
26905,815.63,9629
26906,815.36,68
26907,815.73,4154
26908,816.03,-486
26909,815.82,-11268
26910,815.8,-207
26911,815.99,119
26912,815.64,-1236
26913,815.96,119
26914,815.49,-68
26915,815.08,-5358
26916,815.49,3711
26917,815.9,95
26918,815.74,655
26919,815.36,152
26920,815.29,727
26921,815.4,520
26922,815.36,936
26923,815,-790
26924,815.01,119
26925,815.37,-1018
26926,815.63,119
26927,815.65,1
26928,815.6,-5646
26929,815.29,-4489
26930,815.28,-2726
26931,815.09,3000
26932,815.22,630
26933,816.71,603
26934,816.69,-721
26935,816.25,-779
26936,816.3,-175
26937,816.6,274
26938,816.37,178
26939,816.09,-2973
26940,816.29,-505
26941,816.14,-1189
26942,816.36,1
26943,816.73,5950
26944,817.95,-155153
26945,818.43,208
26946,818.26,-149
26947,818.42,119
26948,818.68,119
26949,818.69,9
26950,818.03,-6406
26951,818.01,-71
26952,817.99,-113141
26953,817.98,-10200
26954,817.97,-11892
26955,818.04,-1839
26956,818.42,-751
26957,818.63,65
26958,818.69,68
26959,818.13,10950
26960,817.72,-19
26961,817.8,-881
26962,817.81,250
26963,818.52,2930
26964,818.61,820
26965,818.43,-700
26966,818.05,68
26967,818.19,5367
26968,817.63,-1189
26969,817.95,721
26970,817.63,-529
26971,817.29,-500
26972,817.22,-5867
26973,817.21,-60975
26974,817.89,-499
26975,818.1,23810
26976,817.75,-1037
26977,817.56,540
26978,817.78,613
26979,818,-64
26980,817.9,-83
26981,817.91,-1189
26982,818.17,1294
26983,818.09,95
26984,818.15,549
26985,817.72,-1089
26986,817.71,-1231
26987,817.67,-14614
26988,818.25,71
26989,817.8,-73
26990,817.65,8877
26991,817.36,-73
26992,817.44,1000
26993,817.42,200
26994,817.28,-1150
26995,817.49,200
26996,817.55,200
26997,817.57,-410
26998,817.62,500
26999,816.71,-1189
27000,816.49,3294
27001,816.18,583
27002,816.03,500
27003,815.35,-25554
27004,815.56,-593
27005,815.12,-631
27006,815.11,-691
27007,815.1,-1700
27008,815.09,-31970
27009,815.46,-266
27010,815.42,-5000
27011,815.52,-83
27012,815.56,273
27013,815.53,200
27014,815.51,-266
27015,815.54,-1059
27016,815.64,2000
27017,815.58,200
27018,815.63,277
27019,815.93,2250
27020,815.46,-4479
27021,814.61,-1000
27022,814.45,-16
27023,814.2,-349
27024,814.61,-1189
27025,814.23,-8734
27026,814.5,-337
27027,814.95,-629
27028,814.46,-72
27029,814.15,-1189
27030,810.87,100
27031,811.21,-2000
27032,811.19,-113
27033,811.45,-283
27034,811.33,-3009
27035,811.68,84
27036,811.56,455
27037,811.88,-4271
27038,811.26,779
27039,810.68,-1220
27040,810.65,-71
27041,810.54,-438
27042,810.53,-671
27043,809.33,-16299
27044,809.31,-12367
27045,809.74,581
27046,809.41,500
27047,809.11,-1189
27048,809.37,10000
27049,809.13,-1189
27050,810.02,3000
27051,809.73,250
27052,809.54,1103
27053,809.17,-250
27054,809.13,-136
27055,809.55,20553
27056,809.58,-6576
27057,809.52,7249
27058,809.46,5943
27059,809.12,-2999
27060,809.68,1861
27061,809.66,428
27062,809.61,1898
27063,809.04,-633
27064,810.48,66887
27065,810.03,599
27066,810.42,-1184
27067,810.77,-1118
27068,811.22,100
27069,810.93,-150
27070,811.43,706
27071,810.95,-1
27072,811.81,4423
27073,811.51,71
27074,810.97,-1456
27075,810.58,-969
27076,810.57,-2531
27077,810.69,590
27078,811.19,2661
27079,810.9,-1131
27080,810.77,721
27081,810.85,-3200
27082,812.29,837
27083,812.45,657
27084,812.48,-142
27085,812.31,-690
27086,812.3,-7824
27087,812.29,-15568
27088,812.28,-50755
27089,812.45,200
27090,812.44,970
27091,812.4,226
27092,812.38,67007
27093,812.39,5591
27094,811.94,80
27095,812.15,-60
27096,812.2,166
27097,812.32,-100
27098,812.64,8210
27099,812.9,356
27100,812.8,-1531
27101,812.31,-842
27102,812.34,-713
27103,812.35,250
27104,812.45,459
27105,812.46,-60
27106,812.54,6281
27107,812.32,-77
27108,811.81,-376
27109,811.74,73
27110,811.18,-1118
27111,812.33,71
27112,812.43,-708
27113,812.02,-1265
27114,812.03,-3430
27115,812.54,5378
27116,812.28,9100
27117,812.32,4627
27118,812.54,854
27119,812.54,-1627
27120,812.33,-1232
27121,812.6,-838
27122,812.61,1571
27123,812.58,3224
27124,812.44,124
27125,812.03,-100000
27126,811.94,-92
27127,812.3,92
27128,812.03,-4215
27129,812.02,-5453
27130,812,-2616
27131,812.37,490
27132,811.75,-1487
27133,811.72,-6265
27134,812.59,391
27135,812.59,289
27136,812.53,-4680
27137,812.65,5000
27138,813.04,317
27139,812.74,-700
27140,812.76,-6649
27141,813.64,10165
27142,812.8,-139
27143,812.85,-24
27144,813,-250
27145,814.25,250
27146,815.36,579
27147,815.2,501
27148,815.01,-807
27149,815.53,81307
27150,815.67,-2783
27151,815.95,350
27152,815.99,93049
27153,815.41,-71
27154,815.37,-2250
27155,815.87,17140
27156,815.88,17940
27157,815.9,1140
27158,815.51,-6974
27159,815.51,-2000
27160,815.32,525
27161,815.21,-3479
27162,815.56,1244
27163,815.53,-8920
27164,815.55,-143
27165,815.79,-755
27166,815.75,-290
27167,815.77,-250
27168,815.76,-1
27169,815.66,-5402
27170,815.65,-3567
27171,815.72,-2
27172,815.85,-698
27173,815.5,-51
27174,815.18,629
27175,815.38,3705
27176,815.25,10000
27177,814.81,-1176
27178,815.05,150
27179,815.09,-500
27180,814.9,-2745
27181,815.86,-100
27182,815.63,7856
27183,815.72,-2318
27184,815.32,-169
27185,815.1,-830
27186,815.11,-1571
27187,815.1,-1689
27188,815,-1306
27189,815.79,630
27190,815.99,100
27191,815.83,-2248
27192,816.09,1204
27193,816.13,5900
27194,816.13,1500
27195,816.98,-70
27196,817.19,6516
27197,817.55,3412
27198,818,2752
27199,818.17,1700
27200,818.35,700
27201,818.22,-3432
27202,817.88,-5950
27203,817.97,-867
27204,817.93,-4489
27205,817.39,-4008
27206,817.38,-2855
27207,817.6,71
27208,817.55,150
27209,817.34,-4594
27210,817.12,560
27211,817.69,-4008
27212,817.82,-6083
27213,818.07,-6140
27214,818.73,-126
27215,819.78,2542
27216,819.86,-3874
27217,818.99,-700
27218,819.86,100
27219,819.89,-3727
27220,819.94,6426
27221,820.29,3404
27222,821.2,100
27223,820.9,-100
27224,821.87,-799
27225,821.43,-610
27226,822.25,6510
27227,822.41,-250
27228,823,35250
27229,823.25,-8150
27230,822.54,-440
27231,823.63,-3780
27232,822.64,4665
27233,823.02,250
27234,821.27,-666
27235,821.25,-4966
27236,821.2,-1512
27237,822.09,-150
27238,823.25,61
27239,822.58,-67
27240,821.99,7000
27241,822.49,2507
27242,822.05,-162
27243,821.69,-162
27244,821.51,119
27245,821.3,1000
27246,820.98,-2069
27247,820.94,-113
27248,820.9,-1792
27249,820.94,1
27250,820.82,-73
27251,822.11,61822
27252,822.12,12947
27253,822.15,31827
27254,821.79,-300
27255,822.05,-2500
27256,822.42,-4349
27257,822.23,-100
27258,822.19,-9529
27259,822.2,-384
27260,823.34,28765
27261,823.35,4006
27262,823.38,1371
27263,823.16,72
27264,822.47,-3531
27265,824.59,4500
27266,824.43,1187
27267,824.2,-147
27268,824.1,-953
27269,824.04,913
27270,823.84,-2500
27271,824.59,-1
27272,824.64,594
27273,824.67,-4173
27274,824.34,-4528
27275,823.96,-20
27276,823.55,-200
27277,823.43,-71
27278,823.42,-54000
27279,823.72,71
27280,823.83,8095
27281,823.82,-1596
27282,824.3,10929
27283,823.88,-70
27284,824.13,-149
27285,824.18,143
27286,823.89,-100
27287,824.27,4698
27288,824.29,250
27289,824.34,-147
27290,823.82,250
27291,823.46,-2116
27292,824.12,3170
27293,823.93,625
27294,823.49,-50
27295,823.09,-206
27296,823.5,2997
27297,823.09,-408
27298,823.84,-2327
27299,824.21,-70
27300,824.28,-1365
27301,824.4,200
27302,824.21,500
27303,823.47,-632
27304,823.46,-679
27305,823.45,-600
27306,823.44,-650
27307,824.18,-2297
27308,824.32,2901
27309,824.37,34960
27310,824.24,-669
27311,824.03,-8645
27312,824.53,-70
27313,825.67,-1563
27314,825.59,4368
27315,825.25,-1200
27316,825.12,-5260
27317,824.67,-70
27318,825.32,-173
27319,825.31,-77
27320,825.6,-361
27321,825.41,-120
27322,825.38,-2545
27323,825.96,12229
27324,825.97,250
27325,825.32,6020
27326,826.16,-2591
27327,825.92,-3976
27328,825.64,-1200
27329,825.48,-2429
27330,826.04,250
27331,826.04,-50
27332,826.22,178
27333,825.2,-600
27334,825.19,-6020
27335,825.18,-67007
27336,825.95,-380
27337,825.85,-1
27338,825.86,150
27339,825.87,-129
27340,825.88,342
27341,825.73,-4949
27342,825.66,-268
27343,824.16,-266
27344,824.86,60
27345,824.15,2821
27346,824.54,74
27347,824.44,-150
27348,823.84,-73
27349,824.62,234
27350,823.99,-89
27351,823.98,-432
27352,825,4000
27353,824.42,-1210
27354,824.5,-883
27355,824.52,-1401
27356,824.9,2990
27357,825.14,72
27358,825.18,472
27359,826.25,-8362
27360,826.13,315
27361,825.32,-9868
27362,825.28,-31961
27363,825.26,-2346
27364,825.25,-15556
27365,825.21,-5943
27366,825.54,500
27367,825.46,-499
27368,824.93,-1147
27369,825.29,-910
27370,826.15,100
27371,825.49,-140
27372,825.72,61
27373,825.59,500
27374,825.55,-3413
27375,825.48,-100
27376,826.01,295
27377,825.53,-300
27378,825.56,-300
27379,824.53,-501
27380,825.12,13982
27381,825.12,8596
27382,824.84,1710
27383,824.51,-627
27384,824.9,1279
27385,824.69,4104
27386,824.77,2390
27387,825.14,63
27388,825.2,9637
27389,825.21,11728
27390,824.71,-9396
27391,825.49,3133
27392,823.49,74000
27393,822.25,-65
27394,822.6,61
27395,822.38,594
27396,822.85,101
27397,823.15,-1086
27398,823.19,-951
27399,823.42,-150
27400,823.23,-200
27401,823.45,250
27402,823.23,-154
27403,823.64,4894
27404,823.48,-594
27405,823.88,3592
27406,823.36,-204
27407,823.61,84
27408,823.59,1705
27409,823,-5313
27410,823.43,5982
27411,823.2,-1117
27412,823.35,-183
27413,823.47,185
27414,823.48,1468
27415,824,-15
27416,824.63,67
27417,824.41,-162
27418,824.61,3214
27419,824.63,1880
27420,824.63,681
27421,824.57,-274
27422,824.44,-1010
27423,824.47,988
27424,824.38,150
27425,823.74,-141
27426,823.52,-703
27427,822.27,6000
27428,822.04,-4078
27429,821.89,14
27430,821.59,-8516
27431,821.66,150
27432,821.64,382
27433,820.68,-4045
27434,821.25,68
27435,821.28,1140
27436,821.29,472
27437,821.21,65
27438,820.76,200
27439,819.95,-8317
27440,819.93,-596
27441,819.9,-679
27442,819.79,-11497
27443,820.42,2211
27444,820.31,-131
27445,820.15,-2632
27446,820.49,1800
27447,820.38,59
27448,820.27,-249
27449,820.77,-162
27450,820.92,100
27451,820.53,-464
27452,820.1,-1096
27453,820.95,33986
27454,820.98,55671
27455,820.99,49900
27456,821,214
27457,820.35,6260
27458,820.43,-83
27459,820.75,1199
27460,820.89,1163
27461,820.71,-2886
27462,820.85,91
27463,820.61,-68
27464,820.22,-2906
27465,820.42,150
27466,820.08,-303
27467,820.39,1000
27468,819.94,-245
27469,821.43,129
27470,822.13,-100
27471,822.86,52
27472,822.21,-3970
27473,822.81,249
27474,822.77,300
27475,822.93,531
27476,821.98,400
27477,821.89,-1
27478,821.97,1193
27479,821.67,-162
27480,822.13,1214
27481,822.19,2272
27482,821.85,88
27483,822.05,-4000
27484,822.07,-9147
27485,822.06,-9804
27486,822.73,148
27487,823.54,1338
27488,823.56,1150
27489,823.59,477
27490,823.6,19412
27491,823.61,2000
27492,823.62,8900
27493,823.63,1000
27494,823.68,97
27495,823.73,1918
27496,823.13,-11892
27497,824.1,4469
27498,824.13,10213
27499,824.15,-531
27500,824.2,-77
27501,824.11,-855
27502,824.12,-2542
27503,824.63,-119
27504,824.74,184
27505,824.63,-4000
27506,824.34,-5691
27507,824.37,-250
27508,824.35,-6103
27509,824.35,-408
27510,824.78,-266
27511,824.76,1187
27512,824.66,-2478
27513,824.51,155
27514,824.5,2180
27515,824.48,-79
27516,824.17,3219
27517,823.99,-400
27518,824.01,-77
27519,824.07,92
27520,823.46,-400
27521,824.05,155
27522,823.97,155
27523,823.55,-1673
27524,823.65,2680
27525,823.84,3044
27526,823.38,-147
27527,823.35,-1497
27528,823.29,200
27529,823.09,160
27530,824.1,3958
27531,824.14,52720
27532,823.65,-10248
27533,823.62,-3467
27534,824.62,9346
27535,824.19,-363
27536,824.25,200
27537,824.24,155
27538,824.71,1306
27539,824.32,155
27540,824.31,155
27541,824.28,155
27542,823.96,-200
27543,824.14,300
27544,824.14,73
27545,823.71,-200
27546,823.8,-200
27547,823.74,206
27548,823.84,760
27549,823.85,6976
27550,823.85,824
27551,824.18,89
27552,824.78,3568
27553,824.14,350
27554,824.32,95
27555,824.87,400
27556,824.65,-147
27557,824.42,-1143
27558,824.41,-14379
27559,824.36,-42909
27560,824.35,-1140
27561,824.83,2145
27562,825.03,98
27563,824.94,150
27564,825.16,61
27565,824.99,7843
27566,825.32,60625
27567,826.08,3284
27568,826.15,200
27569,826.08,500
27570,826.08,703
27571,826.08,-100
27572,826.05,-300
27573,826,-63
27574,826.21,118
27575,826.24,1300
27576,826,-234
27577,825.89,-2059
27578,826.19,950
27579,826.23,320
27580,826.19,8915
27581,826.17,-2389
27582,825.42,320
27583,825.42,250
27584,825.42,71
27585,825.42,250
27586,825.42,-60
27587,825.66,155
27588,825.65,-2572
27589,825.42,-1507
27590,825.66,688
27591,825.66,155
27592,825.21,-250
27593,825.16,-2923
27594,825.66,-178
27595,825.51,153
27596,825.41,63
27597,825.26,-277
27598,825.27,-147
27599,827.36,-8914
27600,827.35,-16319
27601,827.57,3393
27602,827.34,-2000
27603,827.81,-1010
27604,828.45,-23815
27605,828.17,2490
27606,828.81,2214
27607,828.29,420
27608,828.28,-150
27609,828.17,1250
27610,828.23,250
27611,828.52,100
27612,828.72,13675
27613,828.43,1470
27614,828.61,-3313
27615,828.52,-150
27616,828.4,1253
27617,828.65,386
27618,828.46,629
27619,829.89,-179
27620,830.43,1176
27621,829.56,1050
27622,829.66,-607
27623,830.55,853
27624,829.62,568
27625,830.13,4646
27626,830.16,3858
27627,830.21,68
27628,828.93,-68
27629,827.07,-250
27630,826.97,309
27631,827.04,200
27632,827.43,149
27633,828.47,-9775
27634,826.96,150
27635,826.35,-676
27636,826.49,606
27637,826.33,356
27638,826.94,-130
27639,826.94,142
27640,827.37,300
27641,827.4,3178
27642,827.44,39434
27643,827.45,4962
27644,826.34,-453
27645,826.45,551
27646,827.26,14311
27647,827.01,891
27648,826.26,-400
27649,825.14,-5326
27650,824,-5597
27651,824.15,647
27652,823.09,60
27653,822.45,-660
27654,823.03,64
27655,823.38,90
27656,823.44,-9041
27657,823.41,712
27658,822.94,166
27659,822.81,788
27660,823.17,320
27661,823.34,1355
27662,823.39,-639
27663,823.74,-4465
27664,824.15,-266
27665,823.67,-16539
27666,823.93,-744
27667,823.5,-3438
27668,823.35,1990
27669,823.09,-162
27670,824.06,-3195
27671,824.38,86
27672,824.35,-3466
27673,825.95,-720
27674,826.28,200
27675,826.29,-1350
27676,826.69,793
27677,827.79,8200
27678,826.95,-468
27679,827.06,631
27680,827.5,947
27681,826.47,150
27682,825.86,-9461
27683,826.11,-250
27684,826.36,183
27685,825.91,-387
27686,824.38,-668
27687,824.57,-3126
27688,824.57,235
27689,824.99,-5888
27690,825.52,-1083
27691,825.56,1046
27692,825.58,400
27693,825.47,-249
27694,825.61,1240
27695,825.77,-4000
27696,825.76,-24
27697,826.06,-38
27698,826.16,-250
27699,825.45,66
27700,825.39,-1510
27701,825.98,738
27702,825.41,-3528
27703,825.72,619
27704,826.23,-1439
27705,825.96,846
27706,825.57,1776
27707,825.56,110
27708,825.51,-540
27709,825.39,200
27710,824.86,-2912
27711,825.29,79
27712,824.87,-855
27713,824.43,-3126
27714,824.29,10741
27715,824.31,22758
27716,824.12,-481
27717,825.27,250
27718,825.61,1360
27719,825.5,200
27720,825.82,1665
27721,825.57,-3622
27722,825.74,150
27723,826.17,260
27724,826.2,68
27725,826.08,250
27726,826.24,178
27727,825.53,-8018
27728,825.56,22
27729,825.97,-1188
27730,826.2,-1
27731,826.05,-1218
27732,825.75,65
27733,825.56,71
27734,825.37,-1013
27735,825,-1521
27736,824.97,-22983
27737,825.69,8915
27738,825.73,68
27739,825.75,6276
27740,825.11,-189
27741,825.1,-579
27742,825.17,-200
27743,825.01,-300
27744,824.02,-507
27745,824.49,64
27746,824.51,90
27747,824.64,623
27748,824.7,1393
27749,824.43,796
27750,824.7,-1669
27751,824.45,-379
27752,824.51,960
27753,824.63,414
27754,824.61,89
27755,824.35,-112
27756,824.8,-2625
27757,824.7,513
27758,823.99,250
27759,824.19,34072
27760,824.22,-400
27761,823.94,-1188
27762,823.74,-400
27763,823.86,-369
27764,824.12,55
27765,823.5,-300
27766,823.94,257
27767,824.37,-169
27768,824.38,-1426
27769,824.76,250
27770,825.48,-85
27771,826.24,4889
27772,826.23,-1369
27773,826.34,9919
27774,826.08,-88
27775,826.4,-500
27776,826.16,8285
27777,826.39,8860
27778,825.19,1162
27779,825.6,-582
27780,825.37,-71
27781,825.45,-360
27782,825.09,-928
27783,824.99,-249
27784,825.16,1050
27785,825.05,356
27786,825.18,-902
27787,825.03,-4239
27788,825.19,-249
27789,825.41,200
27790,823.51,-184
27791,823.84,100
27792,823.24,-2417
27793,823.23,-6722
27794,823.21,-6191
27795,823.55,150
27796,823.24,-3173
27797,823.29,-504
27798,824.14,60
27799,824.18,100
27800,824.19,3000
27801,824.2,5779
27802,824.22,5661
27803,823.46,-7622
27804,823.45,-24257
27805,823.86,330
27806,823.43,-1
27807,823.49,150
27808,823.5,-557
27809,823.5,-86
27810,823.38,-8020
27811,823.58,200
27812,823.75,200
27813,823.66,410
27814,823.42,-19986
27815,823.34,-5734
27816,823.33,-5988
27817,823.38,347
27818,823.33,-24
27819,823.5,10585
27820,823.56,957
27821,824.18,200
27822,823.95,-1026
27823,824.06,216
27824,824.04,4000
27825,823.9,-250
27826,823.69,-286
27827,823.97,-100
27828,823.54,79
27829,823.39,85
27830,823.62,596
27831,822.94,-350
27832,822.97,70
27833,822.97,-193
27834,822.95,200
27835,822.73,-59
27836,822.65,200
27837,822.62,593
27838,822.76,8917
27839,822.71,1896
27840,822.9,1496
27841,822.55,-7728
27842,822.66,71
27843,822.22,-1188
27844,822.98,-12210
27845,824.45,68
27846,824.53,-120
27847,824.2,-8551
27848,823.91,-8299
27849,823.93,-79
27850,823.53,-4006
27851,823.5,-1140
27852,823.49,-1699
27853,823.59,76
27854,823.42,964
27855,823,-1188
27856,822.25,-500
27857,821.61,-285
27858,821.59,-200
27859,821.57,-165
27860,820.8,-618
27861,821.22,3244
27862,820.9,-1188
27863,819.68,1401
27864,818.84,200
27865,817.41,-3417
27866,817.85,1470
27867,818.93,12766
27868,819.73,-3999
27869,820.07,119
27870,819.98,119
27871,820.16,3709
27872,820.03,-152
27873,819.2,437
27874,818.78,-200
27875,818.68,-168
27876,818.86,-266
27877,818.5,119
27878,818.72,100
27879,818.47,-193
27880,819.04,-1188
27881,819.6,-762
27882,819.88,-1188
27883,820.2,119
27884,819.66,400
27885,819.67,-2824
27886,820.06,2811
27887,820,-8918
27888,819.97,-568
27889,820.54,250
27890,820.28,211
27891,819.82,-3115
27892,819.79,-1188
27893,820.04,-266
27894,820.16,-1
27895,820,-952
27896,819.65,-435
27897,820.85,4872
27898,820.88,18294
27899,820.89,34336
27900,820.93,4209
27901,820.94,2397
27902,820.58,-5858
27903,819.85,-13864
27904,820.48,96
27905,820.48,356
27906,820.57,1317
27907,820.67,-500
27908,820.57,-73
27909,820.58,105
27910,821.95,80
27911,821.47,-1188
27912,821.7,-1200
27913,821.18,-1188
27914,821.04,-129
27915,821.04,-6240
27916,821.05,-19
27917,821.52,6140
27918,821.52,238
27919,821.58,-266
27920,820.96,-599
27921,820.98,-118
27922,821.25,-856
27923,821.36,-596
27924,820.07,-443
27925,820.25,540
27926,820,-190
27927,819.33,-68
27928,819.04,-628
27929,819.37,200
27930,819.05,-77
27931,819.69,1734
27932,819.71,11720
27933,819.36,-89
27934,819.71,-2000
27935,820.23,432
27936,819.78,-1188
27937,819.81,-286
27938,818.69,-68
27939,818.27,-186
27940,818.49,1945
27941,818.58,-1188
27942,818.61,-10426
27943,818.79,630
27944,818.16,-91
27945,818.71,-16299
27946,818.71,-38042
27947,818.7,-10357
27948,818.68,-2000
27949,818.67,-2000
27950,818.46,-322
27951,818.66,-1186
27952,819.03,-212
27953,818.71,1187
27954,818.21,-195
27955,817.99,-1188
27956,817.46,-62448
27957,817.71,1339
27958,817.72,4000
27959,817.92,-629
27960,818.38,561
27961,818.06,-98
27962,817.67,-153
27963,817.67,-17091
27964,817.67,-1005
27965,817.67,-5840
27966,817.33,247
27967,817.41,848
27968,817.29,1470
27969,817.09,2890
27970,816.74,-100
27971,817.08,541
27972,817.21,60
27973,817.69,166
27974,817.51,340
27975,817.62,-1189
27976,817.7,-575
27977,817.27,-727
27978,817.76,-75066
27979,817.27,-200
27980,817.48,1333
27981,817.57,-561
27982,817.78,-191
27983,817.59,330
27984,817.31,459
27985,817.78,7712
27986,817.77,987
27987,817.79,250
27988,817.72,514
27989,817.11,-5601
27990,817.29,1470
27991,816.37,-343
27992,816.8,65
27993,816.38,-250
27994,816.38,-143
27995,816.41,-249
27996,817.2,68
27997,817.73,3858
27998,817.93,-1188
27999,818.28,-639
28000,818.06,-1188
28001,818.07,-100
28002,817.68,-500
28003,818.03,3420
28004,818.73,437
28005,818.7,-631
28006,818.56,-3841
28007,818.99,1783
28008,818.28,-359
28009,818.44,-1188
28010,818.72,-3414
28011,818.24,-400
28012,818.19,-4512
28013,818.14,-11722
28014,818.13,-9440
28015,818.63,657
28016,818.18,-1474
28017,818.54,2580
28018,818.56,161
28019,818.17,-1188
28020,818.56,2452
28021,818.11,-5978
28022,818.08,-1188
28023,818.41,594
28024,815.08,-400
28025,816.23,22327
28026,816.35,4021
28027,816.41,66
28028,815.67,-1387
28029,815.77,-499
28030,815.8,-1188
28031,816.62,4941
28032,816.21,-1188
28033,816.56,-71
28034,816.55,-373
28035,816.64,-378
28036,817.08,3096
28037,817.08,6008
28038,816.83,-94
28039,816.95,-84
28040,816.27,-46
28041,817.07,-266
28042,817.4,-37
28043,817.38,250
28044,816.66,-6621
28045,817.16,408
28046,817.14,4096
28047,817.16,4532
28048,817.03,273
28049,816.58,303
28050,816.61,-2388
28051,816.55,-224
28052,815.77,-1016
28053,816.52,84
28054,816.57,-4354
28055,816.47,-905
28056,816.44,-2000
28057,816.4,-5331
28058,816.37,250
28059,816.36,-250
28060,816.29,-1273
28061,816.16,130
28062,815.78,-178
28063,815.71,-5018
28064,815.73,1652
28065,815.74,-250
28066,815.15,-1113
28067,815.73,-147
28068,816.33,308
28069,816.03,-250
28070,816.24,57
28071,815.9,-1518
28072,815.52,-2125
28073,816.52,-1454
28074,816.56,130
28075,816.36,1450
28076,816.38,-59
28077,816.58,1330
28078,816.66,-35
28079,816.82,-3997
28080,816.92,-161
28081,816.91,-5360
28082,816.43,-174
28083,816.91,250
28084,816.92,3165
28085,816.45,-4218
28086,816.3,-1179
28087,816.25,-83
28088,817.23,11666
28089,817.24,12604
28090,817.25,11722
28091,817.26,13327
28092,816.65,3121
28093,816.64,-98
28094,817.31,1130
